0.0367941590614295,0.09698669256100728,0.10090157908299069,0.0,0.024341341976765164,0.0,0.0,0.0,0.05970872656508617,0.01943889105788094,0.0,0.0,0.0017386672840546547,0.038202939590974004,0.0049176936229662314,0.08365252376364184,0.04975288253504738,0.03795240062261492,0.03887778211576188,0.01574430266913681,0.06785146688327129,0.0365533864336152,0.0,0.014017583814617924,0.44869888686874304,0.5304109911291988,0.5304109911291988,0.053797261778793945,0.43124578301502403,0.0,0.0,0.03684777278896344,0.030434369815240506,0.009908273602332292,0.0,0.0,0.0008862229384660936,0.01947257056761377,0.0025066169548308495,0.04263885684156519,0.24198229707792734,0.009908273602332292,0.3164758962646473,0.3430824302555047,0.22518922702793215,0.013843245065481046,0.015247156257187554,0.0,0.22870807408301286,0.32548238569428434,0.3430824302555047,0.02742121385285912,0.2198119838853954,0.0,0.0,0.018781823167922235,0.3430824302555047,0.3430824302555047,0.0,0.22672405221585787,0.23755118238559692,0.0,0.015039701306401072,0.01659614589317436,0.24895042184478164,0.010193592352996708,0.2937291215215037,0.2937291215215037,0.23167377837334224,0.01424187529570548,0.015686213528825863,0.0,0.009117426235052486,0.03251084281501358,0.008601362533950139,0.23263912427334232,0.2937291215215037,0.010193592352996708,0.00531632719198732,0.2224670643551224,0.2937291215215037,0.2937291215215037,0.0,0.23325280040349128,0.2443917087272554,0.0,0.015472784703098784,0.017074048684531502,0.02552879345814696,0.0,0.0,0.2440968837504896,0.2937291215215037,0.2937291215215037,0.0012893987614876288,0.0,0.009063270085035704,0.032317733264656825,0.00855027172523633,0.23125728262317544,0.2919010664528995,0.010133043936980307,0.0052847490025372465,0.2211456432215255,0.030815118289121392,0.02368362566880855,0.024492615803556075,0.21847181535889879,0.22748807913439614,0.0,0.2919010664528995,0.010333717938258491,0.025377156238099965,0.0,0.0,0.2426469847204105,0.2919010664528995,0.2919010664528995,0.0012817399254347397,0.0,0.23111338716841043,0.0,0.0,0.0,0.2919010664528995,0.2919010664528995,0.2919010664528995,0.2919010664528995,0.028482334086788953,0.021890713913747854,0.02263846140167263,0.20193293354308406,0.21026664281717725,0.0,0.2939938829454504,0.009551428747233743,0.022618324127744168,0.00936594628718569,0.0,0.0,0.04774979538079324,0.0,0.01022562317641172,0.0,0.21361750565091714,0.0,0.0,0.0,0.2939938829454504,0.2887981699887318,0.2939938829454504,0.2939938829454504,0.2939938829454504,0.0,0.0,0.2155798536753239,0.2939938829454504,0.2939938829454504,0.2939938829454504,0.20775518298547455,0.03866871858897563,0.016012200517296474,0.0,0.0,0.0816339614656152,0.0,0.017481920533650438,0.0,0.012889572862991876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3817997805972352,0.0,0.0,0.36855943208446057,0.3817997805972352,0.3817997805972352,0.3817997805972352,0.35518222574289743,0.012889572862991876,0.0,0.0,0.0,0.010025223337882569,0.0,0.3817997805972352,0.0,0.12242371327504509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12242371327504509,0.0,0.0,0.0,0.0952184436583684,0.0,0.9708012912610581,0.0,0.0,0.0,0.0,0.0,0.13602634808338343,0.0,0.0,0.0,0.028353608049049378,0.021628646159669113,0.02215601066229969,0.008972500971613943,0.03866778766448604,0.020831363711923217,0.0,0.007988463321585444,0.2557084478745362,0.3639075532863681,0.3697605824096725,0.030658454281790207,0.24576212033142134,0.0,0.0,0.020999131184062186,0.02111812625132242,0.0,0.047641176884648556,0.0,0.04488245076271149,0.0,0.0,0.0,0.2566293537314476,0.0,0.0,0.029009483217753085,0.3697605824096725,0.3615884610588206,0.3524533047689483,0.3697605824096725,0.20343245371208604,0.28951177446327775,0.33018682214314393,0.02439076469082691,0.1955195128830339,0.0,0.0,0.016706154286665453,0.33018682214314393,0.33018682214314393,0.0,0.20166769556669906,0.21129826792808712,0.0,0.01337759216470654,0.014762026634821741,0.20416509332437305,0.0,0.0,0.023078902558599308,0.33018682214314393,0.287666788010323,0.28039918588556273,0.33018682214314393,0.03565824711947036,0.0,0.0,0.0,0.0015765644272152358,0.0,0.0,0.0,0.37625999498247237,0.37625999498247237,0.0,0.37625999498247237,0.37625999498247237,0.0,0.02705787405091606,0.029858068066618854,0.04464321654550331,0.0,0.0,0.37625999498247237,0.37625999498247237,0.37625999498247237,0.0022548229009321254,0.0,0.07212331991855385,0.0,0.0,0.0,0.003188801181821665,0.0,0.0,0.0,0.01275520472728666,0.0,0.0,0.0,0.0015944005909108326,0.0,0.0,0.0,0.038456485354237756,0.0,0.0,0.35332356479814303,0.35332356479814303,0.35332356479814303,0.0019423457935140718,0.0,0.3502287059046652,0.0,0.0,0.0,0.35332356479814303,0.35332356479814303,0.35332356479814303,0.35332356479814303,0.010987567244067931,0.0,0.0,0.0,0.0013734459055084914,0.0,0.0,0.0,0.030215809921186807,0.004952029591563675,0.016553992178199056,0.01535559193867764,0.015107904960593404,0.00990405918312735,0.00990405918312735,0.0,0.22636389279230545,0.0,0.0,0.0,0.30585544651514546,0.30585544651514546,0.30585544651514546,0.30585544651514546,0.30585544651514546,0.0,0.0,0.22844333256698338,0.30585544651514546,0.30585544651514546,0.30585544651514546,0.22015176998284483,0.019529433887963608,0.0032006533921128026,0.01069936886250134,0.009924804873976817,0.009764716943981804,0.006401306784225605,0.006401306784225605,0.0,0.044602979463774825,0.005176144797587462,0.0,0.04725940966264987,0.031957255453031366,0.30585544651514546,0.010839814486035515,0.002807158784025748,0.3036283802213654,0.0,0.0,0.21387058552672375,0.3036283802213654,0.3036283802213654,0.3036283802213654,0.20610795430928072,0.007479663401385167,0.0,0.0,0.0,0.005817515978855129,0.0,0.29620054968918463,0.0,0.04175768768106587,0.004845950661775332,0.0,0.04424466016417694,0.02991865360554067,0.3036283802213654,0.010148326261392237,0.0026280858629569963,0.3036283802213654,0.0,0.0,0.004237661082478458,0.2188611364961335,0.2977408563491134,0.29501361674809906,0.2061129887371276,0.014671178491561987,0.0,0.0,0.0,0.011410916604548214,0.0,0.4058397634815899,0.0,0.0,0.0,0.0,0.0,0.016301309435068877,0.0,0.0,0.0,0.4058397634815899,0.0,0.0,0.008312069513218154,0.4058397634815899,0.4058397634815899,0.4058397634815899,0.4042856322427159,0.08965720189287882,0.0,0.015378624253637537,0.0,0.057054583022741065,0.0,0.028515644343183627,0.0,0.04224475270257435,0.0,0.09530152969066331,0.0,0.08978296703939279,0.0,0.0,0.0,0.430461863108104,0.0,0.0,0.05803064296420328,0.430461863108104,0.430461863108104,0.430461863108104,0.430461863108104,0.11118525659230478,0.0,0.06814529339588761,0.0,0.053516502206816315,0.0,0.023157262400916274,0.0,0.13030127108148534,0.0,0.08640673910516959,0.07361933638748087,0.025767204766244892,0.0,0.016818613291071583,0.0,0.4370856827502311,0.0,0.0,0.05911766804846365,0.4370856827502311,0.4370856827502311,0.4370856827502311,0.4370856827502311,0.09134023643656622,0.0,0.0,0.0,0.004038442132526738,0.0,0.0,0.0,0.1327420634446504,0.0,0.08802530281666252,0.07499836755536159,0.02624987386142379,0.0,0.017133658129384804,0.0,0.02624987386142379,0.0,0.0,0.0,0.01615376853010695,0.0,0.0,0.0,0.47780580919036536,0.0,0.0,0.0,0.07998792111110675,0.0,0.0,0.0,0.319951684444427,0.0,0.0,0.0,0.039993960555553376,0.0,0.0,0.0,0.47780580919036536,0.0,0.0,0.0,0.319951684444427,0.0,0.0,0.0,0.319951684444427,0.0,0.0,0.0,0.47780580919036536,0.0,0.0,0.0,0.18456894149096034,0.0,0.0,0.0,0.023071117686370043,0.0,0.0,0.0,0.2874010762184343,0.08318409704753109,0.278073639588362,0.2579429356046937,0.2537822945500705,0.16636819409506218,0.16636819409506218,0.0,0.18456894149096034,0.0,0.0,0.0,0.2874010762184343,0.0,0.0,0.0,0.2874010762184343,0.2874010762184343,0.2874010762184343,0.2874010762184343,0.2874010762184343,0.0,0.2874010762184343,0.0,0.05417266402000231,0.0088782870947565,0.029678961404589765,0.027530399651440697,0.027086332010001154,0.017756574189513,0.017756574189513,0.0,0.12372413018440478,0.014358099402533532,0.0,0.13109279747306277,0.0886461774872765,0.3958453762577621,0.030068543284968066,0.007786773059077237,0.0324107100758265,0.0357501504025302,0.05223526100958514,0.05176886552502128,0.03201111964818318,0.0,0.030876340132726644,0.0,0.3958453762577621,0.3958453762577621,0.3958453762577621,0.029651147881875804,0.3958453762577621,0.0,0.04130076108835028,0.3958453762577621,0.0391446988363968,0.004542715120627848,0.0,0.04147604892477659,0.028046492754204934,0.27391736446804865,0.00951329437180071,0.0024636332932843493,0.27391736446804865,0.0,0.0,0.003972489284160102,0.20516589281875666,0.27391736446804865,0.27391736446804865,0.19321546087531258,0.23222744595086378,0.27379046197487955,0.2618715917508053,0.009381235917840347,0.25398739103864354,0.0,0.013067021381421929,0.19790198985300508,0.22999808301160032,0.27391736446804865,0.27391736446804865,0.005671709696257718,0.19127855798122315,0.009976954455206367,0.012966295809506418,0.27391736446804865,0.33429391867769237,0.0,0.0,0.0054360813001837795,0.28075556498910953,0.33429391867769237,0.33429391867769237,0.26440221197292624,0.058635678859714165,0.0,0.010057597761280615,0.0,0.0373136138198181,0.0,0.018649189678955888,0.0,0.3147367277044333,0.33429391867769237,0.33429391867769237,0.007761348820457887,0.261751692147784,0.013652783347457039,0.017743493598274578,0.33429391867769237,0.05414087003328399,0.0,0.01206158121646372,0.051720701291119955,0.03365769677922025,0.01812375528391165,0.009828986278163712,0.0,0.3427078665098947,0.0,0.3427078665098947,0.0,0.3427078665098947,0.0,0.16700041699658208,0.0,0.3427078665098947,0.0,0.3427078665098947,0.3427078665098947,0.18582222139647,0.0,0.12128875098820309,0.0,0.0,0.0,0.0,0.0,0.3427078665098947,0.0,0.0,0.0,0.18582222139647,0.0,0.0,0.0,0.25729230654895846,0.0,0.0,0.0,0.34440147156492606,0.0,0.34440147156492606,0.34440147156492606,0.19083455449044023,0.0,0.12456037058211263,0.0,0.19083455449044023,0.0,0.0,0.0,0.11743664891719399,0.0,0.0,0.0,0.19083455449044023,0.0,0.0,0.0,0.26423246006368645,0.0,0.0,0.0,0.34440147156492606,0.0,0.11465119554478323,0.18157639303799547,0.34440147156492606,0.1839346294637231,0.0,0.34440147156492606,0.05198563663950455,0.0,0.0,0.0,0.03199116100892588,0.0,0.0,0.0,0.03199116100892588,0.0,0.0,0.0,0.13596243428793497,0.0,0.0,0.0,0.1454370808967482,0.0,0.03123236988076213,0.049463601683614154,0.21216620258191604,0.05010601375759765,0.0,0.10454468509977605,0.47109961790824456,0.47109961790824456,0.0,0.47109961790824456,0.47109961790824456,0.04559442001644138,0.06259261123062011,0.0,0.009706087934808353,0.0,0.0,0.0,0.0412508737229355,0.0,0.0,0.0,0.0159692775169935,0.01761467341248009,0.025737152234033035,0.025507351686366912,0.015772392894063573,0.0,0.015213268797105241,0.0,0.3203009018486756,0.35238347818584714,0.0,0.3062829203378937,0.34836796653140745,0.013833303827038092,0.018990538933681224,0.0,0.31186872314499603,0.35238347818584714,0.35238347818584714,0.35238347818584714,0.0,0.0,0.00857905074467768,0.2889624977978708,0.011030581540245723,0.012167118466968717,0.0177776205610501,0.017618888666239774,0.010894585914586509,0.0,0.010508377838732602,0.0,0.24980714870383874,0.2935917483622699,0.2816953672032625,0.01009139891436256,0.27321432960820313,0.0,0.014056199688109975,0.21288324300158518,0.21541947510414705,0.2935917483622699,0.2935917483622699,0.2935917483622699,0.0,0.0,0.005925873520350034,0.1995972823842927,0.2247312688643758,0.2935917483622699,0.2935917483622699,0.2103760258566745,0.19614849214031868,0.0,0.0,0.012695456997011223,0.26790370784766826,0.2744207633894237,0.2744207633894237,0.010822441233388607,0.2744207633894237,0.0,0.01507446057581151,0.22830495618192226,0.2653318559499678,0.2744207633894237,0.2744207633894237,0.006543033926250537,0.22066399044739726,0.011509677853248409,0.014958260898892394,0.2744207633894237,0.24101127814182663,0.2744207633894237,0.2744207633894237,0.2256161109147392,0.2103579045106529,0.0,0.0,0.013615142801026115,0.008088793478101717,0.0,0.0,0.0,0.01797509661800381,0.0,0.0,0.0,0.4394269449713855,0.4394269449713855,0.4394269449713855,0.01571281729257085,0.4394269449713855,0.027640001143640174,0.03592162644548438,0.4394269449713855,0.10960795843262043,0.0,0.02441861927584617,0.10470833722727291,0.06813986231190132,0.03669146459191983,0.01989874042935504,0.0,0.019424893019251675,0.0,0.0,0.0,0.04316642893167039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004316642893167039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482903788113,0.0,0.0,0.0,0.4082482903788113,0.0,0.0,0.0,0.4082482903788113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482903788113,0.0,0.0,0.0,0.4082482903788113,0.0,0.0,0.0,0.4082482903788113,0.0,0.0,0.0,0.02438441198590541,0.0,0.0,0.0,0.033763031980484415,0.0,0.0,0.0,0.06821879903493976,0.0,0.014649872997610855,0.023201424849790337,0.09951879841577362,0.02350275501883995,0.0,0.04903778884324502,0.04689309997289502,0.0,0.0,0.0,0.031887307981568615,0.0,0.0,0.0,0.5022023922623008,0.5022023922623008,0.5022023922623008,0.46252859182774364,0.06940178795988462,0.0,0.0,0.03756134374148015,0.03165244768502285,0.0,0.006797310202010593,0.010765095496621802,0.04617515413776576,0.01090490794636717,0.0,0.022752761231622298,0.2297608832022887,0.30655793104438595,0.0,0.2197053891526583,0.24989418140151418,0.009923019531201529,0.013622449929758416,0.0,0.2369821048083665,0.3270775718629071,0.3270775718629071,0.21460597757161723,0.03220133590335107,0.0,0.0,0.017427871562902115,0.3270775718629071,0.3270775718629071,0.3156028970840076,0.3270775718629071,0.004351531878831225,0.0,0.01476958829257562,0.0,0.2052837503475801,0.27389937271515297,0.0,0.19629949897573765,0.2232721864277301,0.008865889770905288,0.01217120848217161,0.0,0.19987949060962237,0.30214620759630345,0.30214620759630345,0.30214620759630345,0.0,0.0,0.00549839135988969,0.18519868322374047,0.30214620759630345,0.30214620759630345,0.2819807507308584,0.30214620759630345,0.0038879498171890173,0.0,0.013196138670481196,0.0,0.008553489597815838,0.006954976169588408,0.0,0.009101456868927382,0.30214620759630345,0.005216231941799413,0.017761899050510937,0.025507590188079392,0.25701049936266734,0.3371153361087006,0.3371153361087006,0.3371153361087006,0.0,0.0,0.007069981541310747,0.23813351690796522,0.2681201205476671,0.3371153361087006,0.3371153361087006,0.2509933116920702,0.23401886895251764,0.0,0.0,0.015146568066149326,0.010998310162404422,0.008942898007942573,0.0,0.011702901421633879,0.3371153361087006,0.006707173267574977,0.02283873413264212,0.03279835500771963,0.05133633162667886,0.0,0.009218128089545629,0.0,0.019366340555751652,0.007809049982382066,0.017047135885784877,0.0,0.4413842495993301,0.4413842495993301,0.4413842495993301,0.4413842495993301,0.4413842495993301,0.0,0.0,0.03718483617963533,0.022091612608825997,0.0,0.0,0.0,0.04909247246405777,0.0,0.0,0.0,0.1260307333822842,0.0,0.022630511505686037,0.0,0.047544380866980845,0.019171223675574414,0.04185073162953454,0.0,0.012273118116014442,0.0,0.0,0.0,0.022091612608825997,0.0,0.014312791765682802,0.0,0.40824829026828263,0.0,0.0,0.0,0.40824829026828263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161960888943984,0.0,0.0,0.0,0.3790490222235996,0.0,0.0,0.0,0.40824829026828263,0.0,0.40824829026828263,0.0,0.0,0.0,0.0,0.0,0.40824829026828263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08815085046964273,0.0,0.0,0.0,0.06678094732548691,0.0,0.0,0.0,0.0454110441813311,0.0,0.0,0.0,0.1493980258170525,0.0,0.0,0.03563875927222379,0.10044247402760689,0.0,0.013356189465097382,0.04925519277250526,0.43485968810633574,0.43485968810633574,0.43485968810633574,0.02462759638625263,0.43485968810633574,0.057474040614559505,0.0,0.43485968810633574,0.021979654338960524,0.0,0.0,0.0,0.014946164950493156,0.0,0.0,0.0,0.23940005006265672,0.3005135180428777,0.3005135180428777,0.2167956176097594,0.032529888421661574,0.0,0.0,0.017605689374808102,0.3005135180428777,0.3005135180428777,0.3005135180428777,0.008105695972400155,0.21853822696014266,0.018916466398931627,0.0,0.2335206535107812,0.0035167446942336836,0.3005135180428777,0.3005135180428777,0.0,0.2586208714209663,0.0,0.3005135180428777,0.039167880868254616,0.22339531975732085,0.31434309537675753,0.31434309537675753,0.20230207264051311,0.030355151653999664,0.0,0.0,0.01642868748943016,0.31434309537675753,0.31434309537675753,0.29750858263087554,0.31434309537675753,0.004102047520810765,0.0,0.01392281034035034,0.0,0.0032816380166486125,0.28543883858340596,0.28543883858340596,0.0,0.24133116201054555,0.0,0.31434309537675753,0.03654937109867072,0.03281638016648612,0.0,0.009281873821034719,0.0,0.009024504545783685,0.046332262460500546,0.00820409504162153,0.019723981576297473,0.43936767680024197,0.43936767680024197,0.43936767680024197,0.43936767680024197,0.0084787553893831,0.0,0.02877784877179387,0.0,0.018653261856642817,0.015167258954891464,0.0,0.01984825682098155,0.43936767680024197,0.011375443811870034,0.03873475851832905,0.05562639127212769,0.0678300431150648,0.0,0.019185233053594,0.0,0.018653261856642817,0.0957667891574393,0.0169575107787662,0.040768619632439405,0.09374010191702192,0.0,0.02517996675463402,0.027346450734797478,0.03402059523256019,0.016701211365250917,0.007583629477445732,0.009131898908500342,0.06830875286222796,0.05554291530937434,0.0,0.07268485696230262,0.6586189817438837,0.04165718500147841,0.14184774047249807,0.20370535958954475,0.3188417800697442,0.0,0.05725232551392923,0.0,0.12028125696896831,0.04850076579570709,0.10587704611308428,0.0,0.3432788058378954,0.0,0.0922097239260531,0.1001434472564989,0.12458434614958527,0.06116029080685858,0.02777145765468717,0.03344126247182097,0.21734603183436169,0.06601200162010797,0.0,0.0,0.28138989376647977,0.07780965861673575,0.08956025773762251,0.23343409263911238,0.35486082123039825,0.0,0.06372002829986367,0.0,0.13386923638833045,0.05397981900867272,0.11783780508601893,0.0,0.0345570374528882,0.0,0.0,0.0,0.06220266741519877,0.0,0.04030008319211945,0.0,0.24189926217021743,0.07346927087425567,0.0,0.0,0.3131780557932689,0.08659969013581581,0.09967773546938205,0.25980476523173474,0.40086163445350315,0.49252189633738397,0.0,0.0,0.4186907846856873,0.05575445874034869,0.0,0.0,0.010158603314383325,0.0,0.0,0.0,0.018285485965889987,0.0,0.01184686503417764,0.0,0.0,0.0,0.0,0.0,0.02031720662876665,0.0,0.0,0.0,0.11783979844684657,0.4020169013629088,0.0,0.0,0.12308096719252463,0.01638993012996307,0.0,0.0,0.4020169013629088,0.4020169013629088,0.4020169013629088,0.0,0.4020169013629088,0.0,0.0,0.4020169013629088,0.08710855395856565,0.0,0.0,0.020779664042431357,0.05856435264599698,0.0,0.007787508197236599,0.028718911069262585,0.3291549754482605,0.3291549754482605,0.3291549754482605,0.014359455534631292,0.3291549754482605,0.03351102225554779,0.0,0.3291549754482605,0.05943780933780922,0.027861436736039944,0.027200595915346022,0.0432012035065892,0.04049504262563031,0.01186157924619897,0.0,0.0,0.3291549754482605,0.0,0.004405279808456305,0.3291549754482605,0.3291549754482605,0.04891787928378992,0.01186157924619897,0.3291549754482605,0.2477082574160378,0.2477082574160378,0.2477082574160378,0.007164278203558894,0.19315659770438579,0.01671945609256435,0.0,0.20639892412998181,0.003108300316983067,0.2477082574160378,0.2477082574160378,0.0,0.2285839338676799,0.0,0.2477082574160378,0.03461881572409105,0.21697454885883938,0.0,0.0021979001944875615,0.2477082574160378,0.2265512261194917,0.024406308127209925,0.005918027563676135,0.17562584509988083,0.2477082574160378,0.0,0.0034751854526525287,0.2477082574160378,0.2477082574160378,0.2477082574160378,0.2477082574160378,0.009611888030534732,0.003280836683788811,0.28536913817170295,0.28536913817170295,0.0,0.24127223211357576,0.0,0.3144028710638047,0.036540446222764894,0.032808366837888105,0.0,0.009279607309476893,0.0,0.00902230088041923,0.04632094873114033,0.008202091709472026,0.01971916523930874,0.3144028710638047,0.0,0.003668086977868989,0.3144028710638047,0.3144028710638047,0.29897888336296924,0.3012896014298635,0.01014542728665839,0.003280836683788811,0.0059146123913758255,0.0011599509136846116,0.3144028710638047,0.3144028710638047,0.0,0.0,0.017399263998598834,0.041004752550591134,0.0,0.011597895237270221,0.0,0.011276306951412561,0.05789312982307813,0.010251188137647783,0.024645527012588164,0.05666795282223528,0.0,0.015221843575336977,0.016531530779290593,0.02056619788326694,0.010096249506513085,0.004584470772494125,0.005520433687840389,0.004100475255059113,0.00739223682603268,0.0014497369046587777,0.42078468785201945,0.42078468785201945,0.0,0.0,0.02174605393649272,0.2583299410687241,0.01513569779809955,0.0,0.250540377045453,0.42078468785201945,0.35910874346433824,0.3617972401872789,0.26150376435164213,0.055520664086915236,0.0,0.014913664987704365,0.016196836510376848,0.020149818501540327,0.009891842734238473,0.004491654437815759,0.005408668023673755,0.03515275577426123,0.010676540774805756,0.0,0.0,0.04551097680245085,0.012584650859037785,0.014485149973797682,0.03775478014791928,0.2530998415746809,0.014829263301701888,0.0,0.24546798360239397,0.42810597047005733,0.3518382952548538,0.3544723611778174,0.25620940822719246,0.024104746816636272,0.0,0.0,0.42810597047005733,0.42810597047005733,0.0224582717101605,0.011712801183644156,0.0,0.031216243045945634,0.0094809491994455,0.0,0.0,0.040414518914159196,0.011175383301008014,0.012863058732656198,0.033526884799928894,0.051729774190424196,0.29728403434460104,0.0,0.0,0.054030562882201615,0.0071949154342983174,0.0,0.0,0.02140542380293415,0.0,0.0,0.3546777386230953,0.3546777386230953,0.019943325996921467,0.010401166009442391,0.0,0.22658642133863824,0.3546777386230953,0.31293360949668847,0.0,0.3546777386230953,0.3178643322338059,0.3161777982739706,0.21780449859003012,0.04643141349444692,0.26324194670937723,0.0,0.0,0.048496546636494164,0.0064579847643975175,0.0,0.0,0.26324194670937723,0.26324194670937723,0.26324194670937723,0.0,0.26324194670937723,0.0,0.0,0.21970692060631328,0.2033785761885038,0.26324194670937723,0.26324194670937723,0.0,0.26324194670937723,0.26324194670937723,0.26324194670937723,0.19549613144950484,0.016887443077830223,0.26324194670937723,0.023657611861326363,0.18654166015398144,0.26324194670937723,0.0,0.01003075793638575,0.017281317649662026
